%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=463243, Mon May 16 20:10:35 2016
1 9 -0.0755095530447 -0.00531060137944 0.00967136726308 0.0906151337811 1 1 1 1 1 1
1 9 -0.0755095530447 -0.00531060137944 0.00967136726308 0.0906151337811 1 1 1 1 1 1
